site_code,stn_id,latitude,longitude,well_use
374760N1209304W001,27284,37.4763,-120.93073,Observation
374765N1183989W001,57467,37.47652,-118.39896,Observation
374766N1207402W001,59086,37.4766,-120.74019,Observation
374768N1208582W001,7222,37.47688,-120.85826,Observation
374771N1209566W001,27285,37.4771,-120.9566,Unknown
374772N1211672W001,55955,37.47718,-121.16722,Irrigation
374774N1206254W001,9601,37.4774,-120.6254,Unknown
374774N1207952W001,5687,37.4774,-120.7952,Unknown
374774N1208129W001,7219,37.4774,-120.8129,Unknown
374774N1208313W001,7221,37.4774,-120.8313,Unknown
374774N1208843W001,38101,37.4774,-120.8843,Unknown
374775N1207029W001,57334,37.47757,-120.70295,Observation
374777N1205846W001,7658,37.4777,-120.5846,Unknown
374777N1208496W001,28360,37.4777,-120.8496,Unknown
374777N1209771W001,5640,37.4777,-120.9771,Unknown
374780N1208879W001,28363,37.478,-120.8879,Observation
374782N1207238W001,5683,37.4782,-120.7238,Unknown
374782N1207971W001,5679,37.4782,-120.7971,Observation
374782N1209757W001,27282,37.47847,-120.97633,Observation
374785N1210493W001,4919,37.4785,-121.0493,Unknown
374788N1207749W001,5680,37.4788,-120.7749,Unknown
374788N1208677W001,7216,37.4788,-120.8677,Unknown
374788N1209043W001,7079,37.4788,-120.9043,Unknown
374788N1209207W001,28055,37.4788,-120.9207,Unknown
374788N1209388W001,5633,37.4788,-120.9388,Unknown
374788N1210121W001,28572,37.4788,-121.0121,Unknown
374793N1210321W001,28149,37.4793,-121.0321,Unknown
374794N1205440W001,57372,37.47941,-120.54404,Observation
374794N1205440W002,59503,37.47941,-120.54401,Irrigation
374796N1207602W001,5681,37.4796,-120.7602,Unknown
374799N1209921W001,27281,37.4799,-120.9921,Unknown
374802N1206574W001,9599,37.4802,-120.65739,Irrigation
374805N1206307W001,31391,37.4805,-120.6307,Irrigation
374805N1210735W001,4918,37.4805,-121.0735,Unknown
374806N1206261W002,52995,37.48056,-120.62612,Irrigation
374806N1206261W004,53015,37.48056,-120.62612,Irrigation
374806N1224456W001,7005,37.4806,-122.4456,Unknown
374813N1208760W001,7215,37.48135,-120.87621,Observation
374815N1207537W001,57340,37.4815,-120.75377,Irrigation
374816N1211350W001,53691,37.48156,-121.13503,Observation
374818N1209227W001,27283,37.4818,-120.9227,Observation
374824N1206979W001,59089,37.48012,-120.69632,Public Supply
374824N1208074W001,5678,37.4824,-120.8074,Unknown
374830N1208200W001,50445,37.483,-120.82,Unknown
374832N1211066W001,28148,37.4832,-121.1066,Unknown
374833N1224430W001,7004,37.4833,-122.443,Unknown
374835N1208193W001,7218,37.4835,-120.8193,Unknown
374843N1209446W001,5632,37.48448,-120.94471,Other
374845N1224391W001,40008,37.4845,-122.4391,Irrigation
374846N1210024W001,5088,37.4846,-121.0024,Unknown
374846N1222336W002,55136,37.4846,-122.23355,Irrigation
374849N1206425W001,57329,37.48494,-120.64244,Irrigation
374852N1206310W001,9600,37.48757,-120.63138,Irrigation
374855N1207030W001,59090,37.48472,-120.703,Observation
374856N1219941W001,56959,37.48569,-121.99417,Observation
374860N1211696W001,27918,37.486,-121.1696,Unknown
374863N1211699W001,7029,37.4863,-121.1699,Unknown
374866N1209585W001,5631,37.4866,-120.9585,Unknown
374868N1211411W002,53375,37.48684,-121.14106,Residential
374868N1211413W001,7030,37.4868,-121.1413,Unknown
374868N1219513W001,56960,37.48681,-121.95134,Observation
374874N1206807W001,31390,37.4874,-120.6807,Unknown
374887N1208756W001,57318,37.48876,-120.87563,Observation
374887N1208756W002,59063,37.48876,-120.87563,Observation
374887N1208756W003,59064,37.48876,-120.87563,Observation
374891N1209810W001,5630,37.4891,-120.981,Other
374897N1220326W001,56980,37.48979,-122.03262,Observation
374900N1211914W001,48511,37.49,-121.1914,Irrigation
374902N1208877W001,28056,37.4902,-120.8877,Unknown
374905N1208257W001,7217,37.4,-120.8,Unknown
374907N1222309W002,55146,37.49072,-122.2309,Irrigation
374913N1206916W001,9598,37.4913,-120.6916,Unknown
374916N1201407W001,29258,37.4916,-120.1407,Unknown
374916N1207752W001,27309,37.4916,-120.7752,Unknown
374918N1208113W001,27308,37.4918,-120.8113,Unknown
374919N1207527W001,50446,37.4919,-120.7527,Observation
374921N1207468W001,5682,37.49184,-120.74643,Irrigation
374921N1208679W001,7080,37.4921,-120.8679,Unknown
374921N1208843W001,7214,37.4921,-120.8843,Unknown
374924N1209507W001,38099,37.4924,-120.9507,Observation
374927N1207991W001,38103,37.4927,-120.7991,Unknown
374927N1211641W001,7028,37.4927,-121.1641,Unknown
374930N1206088W001,31386,37.493,-120.6088,Unknown
374930N1208299W001,6530,37.493,-120.8299,Unknown
374930N1209027W001,28054,37.493,-120.9027,Unknown
374930N1209418W001,38098,37.493,-120.9418,Unknown
374932N1207935W001,27307,37.4932,-120.7935,Unknown
374932N1211179W001,4916,37.4932,-121.1179,Unknown
374934N1211934W001,48510,37.4934,-121.1934,Irrigation
374935N1208666W001,6533,37.4935,-120.8666,Unknown
374935N1209591W001,5081,37.4935,-120.9591,Unknown
374935N1209754W001,28458,37.4935,-120.9754,Unknown
374935N1209935W001,5084,37.4935,-120.9935,Unknown
374938N1210118W001,28571,37.4938,-121.0118,Unknown
374938N1210318W001,28146,37.4938,-121.0318,Unknown
374940N1210862W001,53692,37.494,-121.0862,Irrigation
374941N1206507W001,9595,37.4941,-120.6507,Unknown
374941N1212071W001,7027,37.4941,-121.2071,Unknown
374943N1209938W001,28460,37.4943,-120.9938,Unknown
374946N1210032W001,5087,37.49486,-121.00364,Irrigation
374955N1206271W001,9594,37.4955,-120.6271,Unknown
374955N1206341W001,31387,37.4955,-120.6341,Unknown
374957N1221750W002,55139,37.4957,-122.17501,Industrial
374960N1205482W001,29255,37.496,-120.5482,Unknown
374963N1206974W001,31389,37.49756,-120.69826,Irrigation
374963N1207046W001,27306,37.4963,-120.7046,Unknown
374963N1207088W001,5676,37.4963,-120.7088,Unknown
374963N1208179W001,6529,37.4963,-120.8179,Unknown
374963N1210032W001,5086,37.49658,-121.00356,Irrigation
374966N1207577W001,5677,37.4966,-120.7577,Irrigation
374969N1219905W001,56958,37.49698,-121.99053,Observation
374977N1206498W001,57370,37.49778,-120.64988,Observation
374978N1219849W001,56956,37.49785,-121.98499,Observation
374978N1219850W001,56954,37.49782,-121.98504,Observation
374978N1219850W002,56955,37.49783,-121.98501,Observation
374982N1206293W001,9593,37.4982,-120.6293,Unknown
374983N1211954W001,48509,37.4983,-121.1954,Irrigation
374985N1211479W001,27915,37.4985,-121.1479,Unknown
374988N1204738W001,7660,37.4988,-120.4738,Unknown
374993N1211049W001,28147,37.4993,-121.1049,Unknown
374993N1211421W001,27914,37.4993,-121.1421,Unknown
374996N1209449W001,28456,37.4996,-120.9449,Unknown
374996N1209641W001,28457,37.4996,-120.9641,Unknown
374996N1209746W001,5080,37.4996,-120.9746,Irrigation
374996N1211493W001,7024,37.4996,-121.1493,Unknown
374999N1209032W001,29203,37.4999,-120.9032,Observation
375002N1209410W001,5078,37.5002,-120.941,Unknown
375002N1209766W001,28459,37.50014,-120.97643,Irrigation
375002N1209852W001,5083,37.5002,-120.9852,Irrigation
375002N1209988W001,28570,37.5002,-120.9988,Unknown
375004N1220580W001,56978,37.50049,-122.05806,Observation
375005N1204396W001,29257,37.5005,-120.4396,Unknown
375005N1209852W001,5082,37.5005,-120.9852,Unknown
375005N1220580W001,56977,37.50051,-122.05808,Observation
375005N1220581W001,56975,37.50053,-122.05814,Observation
375005N1220581W002,56976,37.50052,-122.05811,Observation
375005N1220581W003,56979,37.50053,-122.05818,Observation
375007N1211816W001,27916,37.5007,-121.1816,Unknown
375008N1211953W001,48508,37.5008,-121.1953,Irrigation
375015N1211011W001,51148,37.5015,-121.1011,Observation
375016N1209293W001,28159,37.50182,-120.92944,Observation
375021N1209377W001,4945,37.5021,-120.9377,Unknown
375027N1208738W001,6534,37.5027,-120.8738,Unknown
375034N1212139W001,48506,37.5034,-121.2139,Irrigation
375035N1207157W001,5675,37.5035,-120.7157,Unknown
375035N1211913W001,7026,37.5035,-121.1913,Unknown
375039N1224961W001,48474,37.50394,-122.49607,Observation
375039N1224961W002,48475,37.50394,-122.49607,Observation
375039N1224961W003,48476,37.50394,-122.49607,Observation
375043N1206985W001,9596,37.50478,-120.69796,Irrigation
375045N1212088W001,48507,37.5045,-121.2088,Irrigation
375046N1207071W001,27305,37.50479,-120.70685,Irrigation
375046N1211743W001,7025,37.5046,-121.1743,Unknown
375049N1200418W001,7663,37.5049,-120.0418,Unknown
375049N1212263W001,27917,37.5049,-121.2263,Unknown
375050N1219885W001,56957,37.50506,-121.9885,Observation
375052N1209238W001,28158,37.5052,-120.9238,Unknown
375057N1208854W001,6535,37.5057,-120.8854,Unknown
375060N1206475W001,59085,37.50599,-120.64758,Observation
375061N1186336W001,57520,37.50614,-118.63369,Public Supply
375063N1186381W001,57521,37.50635,-118.63819,Public Supply
375063N1206888W001,31388,37.5063,-120.6888,Unknown
375063N1209043W001,7077,37.5063,-120.9043,Unknown
375063N1210927W001,4915,37.5063,-121.0927,Unknown
375066N1207032W001,9597,37.5066,-120.7032,Unknown
375066N1208282W001,6528,37.5066,-120.8282,Unknown
375066N1209588W001,5079,37.5066,-120.9588,Unknown
375068N1208368W001,6531,37.5068,-120.8368,Unknown
375068N1208479W001,6532,37.5068,-120.8479,Unknown
375068N1209396W001,4944,37.5068,-120.9396,Unknown
375070N1186380W001,48392,37.507,-118.638,Observation
375071N1207227W001,5672,37.5071,-120.7227,Unknown
375071N1208991W001,6536,37.5071,-120.8991,Irrigation
375071N1209949W001,5085,37.5071,-120.9949,Unknown
375074N1208054W001,27301,37.5074,-120.8054,Unknown
375074N1208657W001,6524,37.5074,-120.8657,Unknown
375074N1210316W001,4914,37.5074,-121.0316,Unknown
375077N1207946W001,5669,37.5077,-120.7946,Unknown
375077N1208127W001,6527,37.5077,-120.8127,Unknown
375077N1209204W001,29200,37.5077,-120.9204,Unknown
375077N1209679W001,4941,37.5077,-120.9679,Unknown
375077N1209766W001,4940,37.5077,-120.9766,Unknown
375080N1186380W001,48391,37.508,-118.638,Observation
375080N1220022W001,56953,37.50807,-122.00223,Observation
375082N1207038W001,5674,37.5082,-120.7038,Unknown
375083N1224973W001,48473,37.50828,-122.49735,Observation
375085N1210129W001,4937,37.5085,-121.0129,Unknown
375085N1210299W001,4936,37.5085,-121.0299,Unknown
375085N1212174W001,51138,37.5085,-121.2174,Irrigation
375088N1204524W001,38893,37.5088,-120.4524,Unknown
375088N1211049W001,28145,37.5088,-121.1049,Unknown
375091N1206074W001,9592,37.5091,-120.60739,Irrigation
375096N1206804W001,9587,37.51736,-120.69273,Irrigation
375096N1206857W001,9586,37.5096,-120.6857,Unknown
375099N1206932W001,9585,37.5099,-120.6932,Unknown
375099N1211546W001,7023,37.5099,-121.1546,Unknown
375100N1204300W001,53748,37.51,-120.43,Public Supply
375100N1204400W001,53747,37.51,-120.44,Public Supply
375102N1206968W001,38967,37.5102,-120.6968,Unknown
375102N1207577W001,27302,37.5102,-120.7577,Unknown
375103N1207329W001,59084,37.51035,-120.7328,Irrigation
375103N1224996W001,7009,37.5103,-122.4996,Irrigation
375105N1207335W001,27303,37.5105,-120.7335,Unknown
375107N1200393W001,7662,37.5107,-120.0393,Unknown
375110N1209007W001,6521,37.511,-120.9007,Unknown
375114N1210105W001,4938,37.5114,-121.0105,Unknown
375118N1200418W001,29259,37.5118,-120.0418,Unknown
375121N1212210W001,27912,37.5121,-121.221,Unknown
375122N1221095W001,56973,37.51224,-122.1095,Observation
375124N1206210W001,9590,37.5124,-120.621,Unknown
375127N1220065W001,56948,37.51277,-122.00656,Observation
375128N1220063W001,56949,37.51284,-122.00631,Other
375129N1220060W001,56950,37.51293,-122.00609,Observation
375130N1206641W001,9588,37.513,-120.6641,Unknown
375130N1207454W001,5671,37.513,-120.7454,Residential
375130N1209529W001,5077,37.50014,-120.95837,Observation
375130N1209532W001,4943,37.513,-120.9532,Observation
375130N1211957W001,7021,37.513,-121.1957,Unknown
375134N1219946W001,56952,37.51341,-121.99462,Observation
375135N1224939W001,48472,37.51351,-122.49385,Observation
375136N1206739W001,50447,37.51358,-120.67387,Irrigation
375138N1205849W001,7656,37.5138,-120.5849,Unknown
375138N1206171W001,31274,37.5138,-120.6171,Irrigation
375141N1211985W001,27913,37.5141,-121.1985,Unknown
375143N1208507W001,29202,37.5143,-120.8507,Unknown
375143N1212091W001,7022,37.5143,-121.2091,Unknown
375143N1212138W001,7020,37.5143,-121.2138,Unknown
375145N1208073W001,57316,37.51456,-120.80737,Observation
375145N1208073W002,59058,37.51456,-120.80737,Observation
375145N1208073W003,59059,37.51456,-120.80737,Observation
375152N1212031W001,51145,37.5152,-121.2031,Irrigation
375153N1224967W001,48471,37.5146,-122.49542,Observation
375155N1211252W001,4912,37.5155,-121.1252,Unknown
375157N1206124W001,9591,37.5157,-120.6124,Unknown
375160N1207457W001,5670,37.516,-120.7457,Unknown
375163N1206074W001,31275,37.51629,-120.60739,Irrigation
375163N1220117W001,56947,37.5163,-122.01171,Observation
375166N1206238W001,9589,37.5166,-120.6238,Unknown
375168N1206877W001,9584,37.5101,-120.69219,Irrigation
375171N1206935W001,9583,37.5171,-120.6935,Unknown
375171N1220096W001,56946,37.51718,-122.00969,Observation
375174N1206971W001,40123,37.5174,-120.69709,Irrigation
375174N1207057W001,27304,37.5174,-120.7057,Unknown
375174N1207060W001,5673,37.5174,-120.706,Unknown
375174N1208743W001,6522,37.5174,-120.8743,Unknown
375182N1220019W001,56951,37.51821,-122.00193,Observation
375184N1220371W001,56974,37.51846,-122.03716,Observation
375191N1205118W001,7657,37.5191,-120.5118,Unknown
375193N1205699W001,29254,37.51964,-120.57025,Unknown
375205N1204989W001,57332,37.52058,-120.49898,Irrigation
375207N1208779W001,29201,37.5207,-120.8779,Unknown
375207N1209202W001,39996,37.5207,-120.9202,Unknown
375208N1184084W001,57488,37.52089,-118.40849,Observation
375210N1219808W001,56935,37.52106,-121.98088,Observation
375210N1220210W001,56945,37.52105,-122.021,Observation
375210N1220212W001,56944,37.521,-122.0212,Other
375213N1208127W001,6525,37.5213,-120.8127,Unknown
375213N1208296W001,6526,37.5213,-120.8296,Unknown
375213N1209413W001,4942,37.5213,-120.9413,Unknown
375216N1207582W001,5304,37.5216,-120.7582,Unknown
375218N1206877W001,9582,37.5218,-120.6877,Unknown
375218N1208027W001,5668,37.5218,-120.8027,Observation
375218N1209804W001,4939,37.5218,-120.9804,Observation
375218N1210677W001,4913,37.5218,-121.0677,Unknown
375220N1207076W001,57326,37.522,-120.70764,Residential
375221N1207929W001,29015,37.5221,-120.7929,Unknown
375221N1208227W001,6514,37.5,-120.8,Unknown
375222N1208227W001,56117,37.52216,-120.8227,Unknown
375224N1208479W001,6515,37.5224,-120.8479,Unknown
375224N1208660W001,29196,37.5224,-120.866,Unknown
375224N1208843W001,6517,37.5224,-120.8843,Unknown
375224N1210196W001,4935,37.5224,-121.0196,Other
375224N1212199W001,7018,37.5224,-121.2199,Unknown
375226N1220473W001,56968,37.52266,-122.04738,Observation
375227N1209024W001,6519,37.5227,-120.9024,Unknown
375227N1209591W001,4929,37.5227,-120.9591,Unknown
375227N1210327W001,7169,37.52248,-121.03233,Observation
375227N1211949W001,7013,37.5227,-121.1949,Unknown
375227N1212221W001,27911,37.5227,-121.2221,Unknown
375228N1222492W001,56520,37.17862,-121.71237,Irrigation
375230N1209752W001,28156,37.523,-120.9752,Unknown
375230N1209924W001,4931,37.523,-120.9924,Unknown
375230N1210129W001,4934,37.523,-121.0129,Unknown
375232N1210299W001,4933,37.5232,-121.0299,Unknown
375232N1210479W001,7168,37.5232,-121.0479,Unknown
375234N1220262W001,56962,37.52344,-122.0262,Observation
375235N1206916W001,9581,37.5235,-120.6916,Unknown
375236N1220269W001,56961,37.52363,-122.0269,Observation
375241N1210513W001,28218,37.5241,-121.0513,Observation
375246N1206074W001,30976,37.5246,-120.6074,Unknown
375249N1205974W001,9441,37.5249,-120.5974,Unknown
375252N1209277W001,4926,37.5252,-120.9277,Irrigation
375257N1211227W001,28144,37.5257,-121.1227,Unknown
375257N1212229W001,27910,37.5257,-121.2229,Unknown
375259N1219869W001,47372,37.52592,-121.98689,Observation
375260N1219868W001,47373,37.52601,-121.98682,Observation
375260N1219869W001,47097,37.52596,-121.98686,Observation
375261N1219868W001,47051,37.52605,-121.98678,Observation
375266N1212224W001,7017,37.5266,-121.2224,Unknown
375268N1220565W001,56966,37.52688,-122.05655,Observation
375275N1220581W001,56967,37.52751,-122.05815,Other
375277N1220049W001,56942,37.52776,-122.00497,Observation
375280N1209035W001,29198,37.528,-120.9035,Irrigation
375280N1209035W002,6520,37.528,-120.9035,Unknown
375282N1207966W001,5667,37.5282,-120.7966,Unknown
375282N1220606W001,56964,37.52825,-122.06068,Observation
375285N1206174W001,31273,37.5285,-120.6174,Unknown
375285N1211277W001,4911,37.5285,-121.1277,Unknown
375291N1208760W001,29197,37.5291,-120.876,Unknown
375291N1211627W001,7012,37.5291,-121.1627,Unknown
375293N1212179W001,7016,37.5293,-121.2179,Unknown
375293N1220626W001,56972,37.52938,-122.06268,Observation
375294N1220626W001,56970,37.52949,-122.06264,Observation
375294N1220626W002,56971,37.52943,-122.06266,Observation
375296N1220514W001,56965,37.5296,-122.05143,Observation
375297N1220662W001,56969,37.52975,-122.0662,Observation
375299N1211757W001,7010,37.5299,-121.1757,Unknown
375302N1206646W001,9579,37.5302,-120.6646,Unknown
375302N1211632W001,7011,37.5302,-121.1632,Unknown
375302N1219734W001,56932,37.53027,-121.97342,Observation
375302N1221878W001,25289,35.64475,-119.7074,Unknown
375303N1219714W001,56934,37.53032,-121.97148,Observation
375303N1219715W001,56933,37.53034,-121.9715,Observation
375304N1220098W001,56943,37.53048,-122.00987,Public Supply
375307N1212247W001,51132,37.5307,-121.2247,Irrigation
375311N1205714W001,50448,37.52161,-120.58841,Irrigation
375313N1183578W001,57459,37.53134,-118.35788,Observation
375313N1212242W001,48505,37.5313,-121.2242,Irrigation
375314N1183579W001,47959,37.5314,-118.3579,Observation
375318N1208257W001,29084,37.5318,-120.8257,Unknown
375318N1219972W001,56937,37.53187,-121.99728,Public Supply
375321N1207113W001,29014,37.53209,-120.71171,Irrigation
375321N1211363W001,7171,37.5321,-121.1363,Unknown
375327N1206185W001,9577,37.5327,-120.6185,Unknown
375332N1220528W001,56963,37.53325,-122.05283,Observation
375335N1219925W001,56936,37.53357,-121.99256,Observation
375338N1205977W001,30975,37.5338,-120.5977,Unknown
375341N1204632W001,29256,37.5341,-120.4632,Unknown
375349N1206988W001,9580,37.5349,-120.6988,Unknown
375349N1208555W001,57317,37.53495,-120.85554,Observation
375349N1208555W002,59060,37.53495,-120.85554,Observation
375349N1208555W003,59061,37.53495,-120.85554,Observation
375349N1208555W004,59062,37.53495,-120.85554,Observation
375352N1207118W001,5303,37.5352,-120.7118,Unknown
375353N1219831W001,56859,37.53538,-121.98311,Observation
375354N1219830W001,56858,37.53542,-121.98308,Observation
375355N1206599W001,9578,37.5355,-120.6599,Unknown
375355N1209760W001,28157,37.5355,-120.976,Unknown
375357N1208129W001,29083,37.5357,-120.8129,Unknown
375357N1208141W001,6513,37.5357,-120.8141,Unknown
375357N1210721W001,7170,37.5357,-121.0721,Unknown
375359N1205282W001,57331,37.53593,-120.52823,Irrigation
375360N1204796W001,27160,37.53632,-120.47957,Irrigation
375360N1208841W001,6516,37.53658,-120.88475,Other
375360N1209402W001,28155,37.536,-120.9402,Unknown
375360N1210116W001,4932,37.536,-121.0116,Unknown
375360N1210313W001,27921,37.536,-121.0313,Unknown
375363N1204960W001,29320,37.5363,-120.496,Unknown
375363N1208260W001,57323,37.53633,-120.82609,Observation
375363N1208260W002,59065,37.53633,-120.82609,Observation
375363N1208260W003,59066,37.53633,-120.82609,Observation
375363N1209582W001,4927,37.5363,-120.9582,Unknown
375363N1209746W001,4928,37.5363,-120.9746,Unknown
375363N1212429W001,7019,37.5363,-121.2429,Unknown
375366N1204560W001,5618,37.5366,-120.456,Unknown
375366N1205282W001,5450,37.5366,-120.5282,Unknown
375366N1206229W001,6838,37.5366,-120.6229,Unknown
375366N1208993W001,6518,37.5366,-120.8993,Unknown
375366N1209204W001,29199,37.5366,-120.9204,Unknown
375366N1209852W001,4930,37.5366,-120.9852,Other
375366N1212038W001,7014,37.5366,-121.2038,Unknown
375366N1212310W001,7015,37.5366,-121.231,Unknown
375368N1208846W001,7490,37.5368,-120.8846,Unknown
375371N1207852W001,5403,37.53678,-120.78475,Other
375371N1208463W001,7493,37.5371,-120.8463,Unknown
375371N1209918W001,3030,37.5371,-120.9918,Unknown
375372N1220411W001,56928,37.53728,-122.04119,Observation
375374N1207929W001,5402,37.5374,-120.7929,Unknown
375374N1208277W001,7494,37.5374,-120.8277,Unknown
375374N1208641W001,7491,37.5374,-120.8641,Unknown
375374N1209010W001,3775,37.5374,-120.901,Unknown
375376N1220399W001,47050,37.5376,-122.03991,Observation
375376N1220399W002,47094,37.53764,-122.0399,Observation
375376N1220399W003,47371,37.53762,-122.03993,Observation
375377N1212124W001,4229,37.5377,-121.2124,Unknown
375380N1220021W001,56856,37.53808,-122.00219,Observation
375380N1220022W001,56857,37.53809,-122.00221,Observation
375381N1219700W001,56860,37.53818,-121.97001,Observation
375382N1208993W001,7489,37.53675,-120.89968,Irrigation
375382N1219699W001,56861,37.53821,-121.96999,Observation
375384N1220205W001,56850,37.53846,-122.02055,Public Supply
375385N1207171W001,29185,37.5385,-120.7171,Unknown
375385N1211471W001,2149,37.5385,-121.1471,Unknown
375386N1220205W001,56849,37.53861,-122.02058,Public Supply
375388N1207552W001,29184,37.53851,-120.75564,Irrigation
375388N1211457W001,2148,37.5388,-121.1457,Unknown
375391N1219938W001,56853,37.53912,-121.99383,Observation
375391N1219938W002,56854,37.53911,-121.9938,Observation
375392N1205219W001,57368,37.53924,-120.52198,Observation
375393N1205949W001,6839,37.5393,-120.5949,Unknown
375393N1206043W001,38084,37.5393,-120.6043,Unknown
375393N1211210W001,2313,37.5393,-121.121,Unknown
375396N1205274W001,5449,37.5396,-120.5274,Unknown
375405N1211882W001,4232,37.5405,-121.1882,Unknown
375410N1211307W001,2178,37.541,-121.1307,Unknown
375410N1220044W001,56855,37.54103,-122.00448,Observation
375418N1211843W001,4231,37.5418,-121.1843,Unknown
375423N1211955W001,51129,37.5423,-121.1955,Irrigation
375424N1220363W001,56927,37.54249,-122.03632,Observation
375425N1213456W001,49304,37.9089,-121.5668,Observation
375425N1220204W001,56848,37.54258,-122.02047,Observation
375427N1210485W001,2315,37.54264,-121.04869,Observation
375430N1209941W001,26549,37.543,-120.9941,Observation
375430N1211521W001,28992,37.543,-121.1521,Unknown
375432N1212013W001,38874,37.5432,-121.2013,Unknown
375434N1220199W001,56847,37.54345,-122.01991,Observation
375436N1204878W001,59504,37.5437,-120.48785,Irrigation
375438N1207941W001,5401,37.5438,-120.7941,Irrigation
375441N1209343W001,3031,37.54393,-120.93413,Other
375441N1212504W001,4228,37.5441,-121.2504,Unknown
375443N1208099W001,29182,37.5443,-120.8099,Unknown
375449N1220027W001,56851,37.54499,-122.00279,Observation
375449N1220027W002,56852,37.54498,-122.00276,Observation
375457N1205218W001,29319,37.5457,-120.5218,Unknown
375457N1207371W001,5404,37.5457,-120.7371,Unknown
375463N1210929W001,26779,37.5463,-121.0929,Unknown
375463N1213325W001,49303,37.9125,-121.5642,Observation
375464N1220249W001,56925,37.54648,-122.02497,Public Supply
375466N1204285W001,27161,37.5466,-120.4285,Unknown
375466N1206604W001,6836,37.5466,-120.6604,Unknown
375466N1220249W001,56926,37.54663,-122.02493,Public Supply
375470N1206597W002,52996,37.54703,-120.65975,Irrigation
375470N1206597W005,53016,37.54747,-120.68668,Irrigation
375471N1211943W001,4230,37.5471,-121.1943,Unknown
375472N1205044W001,59083,37.5472,-120.50447,Observation
375474N1206404W001,38888,37.5473,-120.64009,Irrigation
375474N1206867W001,59087,37.54744,-120.68666,Irrigation
375474N1208971W001,3774,37.5474,-120.8971,Unknown
375477N1206182W001,6837,37.54743,-120.61832,Irrigation
375477N1209932W001,26550,37.5477,-120.9932,Unknown
375477N1210927W001,2314,37.5477,-121.0927,Unknown
375480N1209085W001,3773,37.54764,-120.90866,Irrigation
375480N1209379W001,3032,37.548,-120.9379,Unknown
375482N1206766W001,6835,37.5482,-120.6766,Unknown
375482N1220163W001,56846,37.54821,-122.01635,Observation
375487N1220111W001,56845,37.54879,-122.01116,Other
375487N1220508W001,56924,37.54878,-122.05087,Observation
375489N1220110W001,56844,37.54891,-122.01108,Observation
375491N1207902W001,29183,37.54945,-120.78738,Irrigation
375493N1207213W001,5405,37.54936,-120.72152,Irrigation
375493N1219813W001,47366,37.5493,-121.98134,Observation
375493N1219814W001,47161,37.54928,-121.98136,Observation
375494N1212018W001,51127,37.5494,-121.2018,Irrigation
375494N1219718W001,56835,37.54944,-121.97184,Observation
375494N1219813W001,47175,37.5494,-121.98126,Observation
375495N1219813W001,47365,37.54945,-121.98127,Observation
375499N1211443W001,4234,37.5499,-121.1443,Unknown
375504N1212400W001,48504,37.5504,-121.24,Irrigation
375505N1208293W001,7492,37.5505,-120.8293,Unknown
375505N1209027W001,3772,37.5505,-120.9027,Unknown
375505N1212460W001,4227,37.5505,-121.246,Unknown
375507N1209924W001,3029,37.5507,-120.9924,Unknown
375507N1210110W001,3028,37.5507,-121.011,Unknown
375507N1210838W001,26780,37.5507,-121.0838,Unknown
375507N1212607W001,4073,37.5507,-121.2607,Unknown
375508N1212462W001,51134,37.5508,-121.2462,Irrigation
375509N1212609W001,48502,37.5509,-121.261,Irrigation
375510N1210674W001,38079,37.551,-121.0674,Unknown
375512N1219664W001,59017,37.55129,-121.96648,Irrigation
375513N1205449W001,6989,37.5513,-120.5449,Unknown
375513N1205854W001,5448,37.5513,-120.5854,Unknown
375513N1210224W001,3027,37.5513,-121.0224,Irrigation
375513N1210393W001,2316,37.5513,-121.03942,Observation
375513N1211763W001,4233,37.5513,-121.1763,Unknown
375516N1208460W001,26283,37.5516,-120.846,Unknown
375516N1209574W001,3023,37.5516,-120.9574,Unknown
375516N1210166W001,26548,37.55153,-121.01763,Other
375518N1208113W001,3767,37.5518,-120.8113,Unknown
375518N1208643W001,39834,37.5518,-120.8643,Unknown
375518N1208846W001,3771,37.5518,-120.8846,Unknown
375518N1209207W001,2887,37.5518,-120.9207,Unknown
375518N1209371W001,2886,37.5518,-120.9371,Unknown
375518N1209743W001,26545,37.5518,-120.9743,Unknown
375521N1206513W001,6832,37.5521,-120.6513,Unknown
375521N1207916W001,5400,37.5521,-120.7916,Unknown
375521N1210313W001,2172,37.5521,-121.0313,Unknown
375521N1210474W001,2171,37.5521,-121.0474,Unknown
375521N1211021W001,38864,37.5521,-121.1021,Unknown
375525N1219831W001,56828,37.55256,-121.98319,Observation
375525N1219832W001,56827,37.55259,-121.98325,Observation
375525N1219832W002,56829,37.55257,-121.98322,Observation
375526N1219832W001,56830,37.5526,-121.98328,Observation
375530N1212138W001,4225,37.553,-121.2138,Unknown
375531N1220541W001,56917,37.5531,-122.05413,Observation
375531N1220541W002,56918,37.55315,-122.05411,Observation
375535N1204671W001,57371,37.55358,-120.46714,Observation
375542N1220390W001,56913,37.55427,-122.03908,Observation
375543N1205677W001,29318,37.5543,-120.5677,Unknown
375543N1206888W001,6834,37.5543,-120.6888,Irrigation
375546N1210527W001,2174,37.5546,-121.0527,Unknown
375546N1219982W001,56838,37.55461,-121.99821,Other
375547N1206273W001,57327,37.55471,-120.62281,Other
375548N1219455W001,56811,37.55487,-121.9455,Irrigation
375549N1211860W001,28704,37.5549,-121.186,Unknown
